id,zip,stratum2,region,stratum2014,region2014,r_stratum2014,psu,ssu,wsel0,wsel,wr_19_4,wr_19_5,wave,qtype,year,year_m,sd,sh,sm,gender,birth_year,birth_place,birth_place_code,before15_place,before15_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,political_party,social_class,pre_ele_101,pre_ele_97,month_income,mothe_house_income
807137,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,1,.93446039,.9027061,.8419421,.84937212,"0605","卷一",2014,103,08 Oct 14,20,34,"女性",81,"高雄市","高雄市三民區","高雄市","高雄市三民區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","05","當時未滿20歲(跳答h10)","當時未滿20歲","3-4萬元以下","9-10萬元以下"
807141,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,1,.93446039,.9027061,.93737103,.94612493,"0605","卷一",2014,103,16 Sep 14,19,4,"女性",69,"高雄市","高雄市仁武區","高雄市","高雄市三民區","民間信仰","技術學院,科大","已婚但沒有與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給蔡英文","有","3-4萬元以下","12-13萬元以下"
807202,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.93737103,.94612493,"0605","卷一",2014,103,13 Oct 14,18,43,"女性",71,"嘉義縣","嘉義縣大林鎮","嘉義縣","嘉義縣大林鎮","民間信仰","二專","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","03","有,投給馬英九","沒有去投票","拒答","拒答"
807204,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.8830955,.88316866,"0605","卷一",2014,103,01 Sep 14,9,38,"女性",52,"高雄市","高雄市鼓山區","高雄市","高雄市鹽埕區","佛教,未皈依","博士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","都沒有___都支持","07","有,投給馬英九","有","9-10萬元以下","20-30萬元以下"
807207,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,1.207108,1.1991496,"0605","卷一",2014,103,30 Aug 14,15,49,"女性",67,"其他","湖南省","其他","湖南省","沒有宗教信仰","國(初)中","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","民進黨(跳答h7)","04","有,投給蔡英文","沒有去投票","無收入","2-3萬元以下"
807216,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.82268274,.80339716,"0605","卷一",2014,103,08 Sep 14,15,35,"男性",80,"高雄市","高雄市三民區","高雄市","高雄市三民區","佛教,未皈依","大學","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","沒有去投票","當時未滿20歲","1萬元以下","1萬元以下"
807218,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,1.0374107,1.0433921,"0605","卷一",2014,103,30 Aug 14,18,24,"女性",67,"高雄市","高雄市三民區","高雄市","高雄市三民區","民間信仰","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","有,投給蔡英文","有","3-4萬元以下","不知道"
807221,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.91048242,.88599111,"0605","卷一",2014,103,30 Aug 14,17,34,"男性",73,"高雄市","高雄市苓雅區","高雄市","高雄市苓雅區","沒有宗教信仰","高職","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","儘快獨立","都沒有___都支持","03","沒有去投票","沒有去投票","2-3萬元以下","5-6萬元以下"
807222,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.8419421,.84937212,"0605","卷一",2014,103,30 Oct 14,18,36,"女性",77,"屏東縣","屏東縣潮州鎮","屏東縣","屏東縣潮州鎮","佛教,未皈依","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","05","有,投給馬英九","沒有","拒答","拒答"
807225,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.80363032,.78408057,"0605","卷一",2014,103,21 Oct 14,18,40,"男性",40,"臺北市","台北市大同區","臺北市","台北市大同區","基督教","碩士","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","08","沒有去投票","有","10-11萬元以下","10-11萬元以下"
807226,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.8419421,.84937212,"0605","卷一",2014,103,14 Oct 14,19,42,"女性",83,"高雄市","高雄市前金區","高雄市","高雄市三民區","佛教,未皈依","二專","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","04","當時未滿20歲(跳答h10)","當時未滿20歲","1萬元以下","2-3萬元以下"
807227,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.8387892,.83530913,"0605","卷一",2014,103,16 Oct 14,18,38,"女性",37,"高雄市","高雄市新興區","高雄市","高雄市新興區","民間信仰","其他,請說明","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","08","有,投給馬英九","沒有","拒答","拒答"
807230,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,1.1443289,1.1454393,"0605","卷一",2014,103,16 Oct 14,19,56,"女性",56,"高雄市","高雄市左營區","高雄市","高雄市左營區","道教","高職","已婚但沒有與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向獨立","都沒有___都支持","05","有,投給馬英九","有","1萬元以下","不知道"
807232,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.86792943,1.1422104,"0605","卷一",2014,103,23 Oct 14,18,9,"女性",30,"高雄市","高雄市苓雅區","高雄市","高雄市苓雅區","基督教","小學","配偶去世","台灣人","永遠維持現狀","都沒有___都支持","03","有,投給蔡英文","有","1-2萬元以下","1-2萬元以下"
807234,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,1.033979,1.0386591,"0605","卷一",2014,103,02 Sep 14,16,28,"女性",60,"高雄市","高雄市鳳山區","高雄市","高雄市鳳山區","沒有宗教信仰","大學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給馬英九","有","8-9萬元以下","19-20萬元以下"
807235,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.8419421,.84937212,"0605","卷一",2014,103,30 Aug 14,19,43,"女性",77,"高雄市","高雄市旗山區","高雄市","高雄市旗山區","沒有宗教信仰","碩士","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","沒有去投票","當時未滿20歲","4-5萬元以下","4-5萬元以下"
807239,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,1.033979,1.0386591,"0605","卷一",2014,103,24 Oct 14,20,0,"女性",61,"高雄市","高雄市大寮區","高雄市","高雄市大寮區","佛教,未皈依","碩士","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給馬英九","忘記有沒有領公投票","拒答","15-16萬元以下"
807240,"高雄市三民區","都會核心","高屏澎",1,"高屏澎",51,2,2,.93446039,.9027061,.82268274,.80339716,"0605","卷一",2014,103,01 Sep 14,10,45,"男性",75,"屏東縣","屏東縣恆春鎮","屏東縣","屏東縣恆春鎮","民間信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","04","有,投給馬英九","沒有去投票","2-3萬元以下","7-8萬元以下"
812104,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.82292155,.36971423,"0605","卷一",2014,103,22 Aug 14,10,44,"女性",30,"雲林縣","雲林縣北港鎮","雲林縣","雲林縣北港鎮","民間信仰","無/不識字(跳答b3)","配偶去世","台灣人","儘快獨立","都沒有___都支持","04","有,但拒答或忘記投給誰","忘記有沒有領公投票","2-3萬元以下","拒答"
812105,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.83730116,.8609748,"0605","卷一",2014,103,29 Aug 14,9,20,"女性",49,"高雄市","高雄市鳳山區","高雄市","高雄市鳳山區","佛教,未皈依","五專","已婚且與配偶同住","中國人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","有","1-2萬元以下","不知道"
812109,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.62028881,.72709581,"0605","卷一",2014,103,06 Aug 14,15,20,"女性",37,"高雄市","高雄市前金區","高雄市","高雄市鼓山區","其他,請說明","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","02","有,投廢票","忘記有沒有領公投票","1-2萬元以下","拒答"
812110,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,12 Sep 14,16,7,"女性",73,"高雄市","高雄市小港區","高雄市","高雄市小港區","沒有宗教信仰","碩士","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","06","有,投給蔡英文","沒有","5-6萬元以下","9-10萬元以下"
812112,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,05 Aug 14,19,29,"女性",78,"高雄市","高雄市小港區","高雄市","高雄市小港區","佛教,未皈依","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","03","沒有去投票","當時未滿20歲","拒答","拒答"
812113,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.88347736,.91315366,"0605","卷一",2014,103,29 Aug 14,10,30,"女性",73,"高雄市","高雄市鳳山區","臺東縣","台東縣成功鎮","佛教,未皈依","高職","已婚且與配偶同住","台灣人","儘快獨立","都沒有___都支持","04","有,投給馬英九","有","1-2萬元以下","5-6萬元以下"
812114,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,1.0849879,1.1166546,"0605","卷一",2014,103,04 Sep 14,11,4,"女性",56,"嘉義縣","嘉義縣朴子市","高雄市","高雄市前鎮區","道教","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","03","有,投給馬英九","忘記有沒有領公投票","1-2萬元以下","6-7萬元以下"
812116,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.62028881,.72709581,"0605","卷一",2014,103,22 Aug 14,12,11,"女性",38,"澎湖縣","澎湖縣湖西鄉","澎湖縣","澎湖縣湖西鄉","民間信仰","小學","配偶去世","台灣人","無法選擇","都沒有___都支持","05","有,但拒答或忘記投給誰","忘記有沒有領公投票","1-2萬元以下","不知道"
812117,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.65079712,.73272191,"0605","卷一",2014,103,22 Aug 14,18,2,"男性",44,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","小學","已婚且與配偶同住","台灣人","無法選擇","都沒有___都支持","03","有,但拒答或忘記投給誰","忘記有沒有領公投票","2-3萬元以下","4-5萬元以下"
812119,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.7800212,.78320795,"0605","卷一",2014,103,06 Aug 14,18,39,"男性",82,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","都沒有___都支持","06","當時未滿20歲(跳答h10)","當時未滿20歲","2-3萬元以下","13-14萬元以下"
812121,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.86843178,.87242393,"0605","卷一",2014,103,22 Aug 14,20,25,"男性",71,"臺南市","台南市柳營區","臺南市","台南市柳營區","民間信仰","技術學院,科大","已婚但沒有與配偶同住","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","01最底層","有,投給蔡英文","沒有去投票","4-5萬元以下","8-9萬元以下"
812125,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.66603256,.77465243,"0605","卷一",2014,103,06 Aug 14,19,59,"女性",44,"臺南市","台南市佳里區","臺南市","台南市佳里區","佛教,未皈依","小學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","03","有,投給馬英九","有","1-2萬元以下","5-6萬元以下"
812126,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.65079712,.73272191,"0605","卷一",2014,103,04 Sep 14,21,9,"男性",46,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","小學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","04","有,投給蔡英文","忘記有沒有領公投票","2-3萬元以下","8-9萬元以下"
812127,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.88876215,.922349,"0605","卷一",2014,103,12 Sep 14,20,10,"女性",66,"高雄市","高雄市小港區","高雄市","高雄市小港區","沒有宗教信仰","碩士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","07","沒有去投票","忘記有沒有領公投票","6-7萬元以下","8-9萬元以下"
812128,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.88876215,.922349,"0605","卷一",2014,103,06 Aug 14,22,3,"女性",63,"臺南市","台南市中西區","臺南市","台南市南區","道教","二專","已婚且與配偶同住","台灣人","永遠維持現狀","泛藍","05","有,投給馬英九","有","1-2萬元以下","6-7萬元以下"
812130,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,1.0849879,1.1166546,"0605","卷一",2014,103,07 Aug 14,13,25,"女性",53,"嘉義縣","嘉義縣太保市","高雄市","高雄市前鎮區","道教","高職","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","05","沒有去投票","忘記有沒有領公投票","3-4萬元以下","6-7萬元以下"
812131,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,1,1.0300035,.99500253,.62028881,.24141537,"0605","卷一",2014,103,29 Aug 14,11,47,"女性",42,"嘉義縣","嘉義縣布袋鎮","嘉義縣","嘉義縣布袋鎮","佛教,未皈依","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","無法選擇","民進黨(跳答h7)","05","有,投給蔡英文","忘記有沒有領公投票","1-2萬元以下","不知道"
812202,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.82292155,.36971423,"0605","卷一",2014,103,04 Sep 14,14,11,"女性",20,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","儘快獨立","民進黨(跳答h7)","05","有,投給蔡英文","忘記有沒有領公投票","1萬元以下","2-3萬元以下"
812207,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,1.0601689,1.0562122,"0605","卷一",2014,103,17 Aug 14,19,2,"男性",62,"高雄市","高雄市小港區","高雄市","高雄市鳳山區","道教","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","05","有,投給蔡英文","有","4-5萬元以下","8-9萬元以下"
812209,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.62028881,.72709581,"0605","卷一",2014,103,29 Aug 14,16,21,"女性",33,"高雄市","高雄市林園區","高雄市","高雄市林園區","民間信仰","小學","配偶去世","台灣人","儘快統一","國民黨(跳答h7)","05","有,投給馬英九","忘記有沒有領公投票","2-3萬元以下","不知道"
812210,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.86843178,.87242393,"0605","卷一",2014,103,26 Sep 14,22,47,"男性",71,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","04","有,投給蔡英文","有","4-5萬元以下","4-5萬元以下"
812213,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.66603256,.77465243,"0605","卷一",2014,103,04 Sep 14,15,44,"女性",46,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","小學","已婚且與配偶同住","台灣人","儘快獨立","都沒有___都支持","04","有,但拒答或忘記投給誰","忘記有沒有領公投票","1萬元以下","不知道"
812214,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.98361406,1.0171719,"0605","卷一",2014,103,04 Sep 14,20,10,"女性",71,"高雄市","高雄市小港區","高雄市","高雄市小港區","道教","高職","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","民進黨(跳答h7)","06","有,投給蔡英文","有","4-5萬元以下","11-12萬元以下"
812217,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.60609976,.68773944,"0605","卷一",2014,103,15 Aug 14,18,52,"男性",37,"高雄市","高雄市小港區","高雄市","高雄市小港區","佛教,未皈依","小學","已婚且與配偶同住","台灣人","儘快獨立","民進黨(跳答h7)","06","有,投給蔡英文","有","2-3萬元以下","5-6萬元以下"
812221,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,04 Sep 14,18,58,"女性",75,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","03","有,投給蔡英文","忘記有沒有領公投票","2-3萬元以下","11-12萬元以下"
812222,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,1.0601689,1.0562122,"0605","卷一",2014,103,17 Aug 14,14,53,"男性",61,"高雄市","高雄市小港區","高雄市","高雄市小港區","道教","高職","離婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","02","忘記有沒有去投票","忘記有沒有領公投票","3-4萬元以下","3-4萬元以下"
812223,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,18 Sep 14,17,17,"女性",84,"高雄市","高雄市小港區","基隆市","基隆市中正區","佛教,未皈依","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","無黨籍(跳答h7)","06","當時未滿20歲(跳答h10)","當時未滿20歲","1萬元以下","不知道"
812225,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.62028881,.24141537,"0605","卷一",2014,103,04 Sep 14,17,6,"女性",40,"臺南市","台南市","高雄市","高雄市林園區","民間信仰","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","儘快獨立","都沒有___都支持","05","有,投給馬英九","忘記有沒有領公投票","1萬元以下","4-5萬元以下"
812226,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.88876215,.922349,"0605","卷一",2014,103,16 Aug 14,18,43,"女性",71,"苗栗縣","苗栗縣頭份鎮","苗栗縣","苗栗縣頭份鎮","民間信仰","碩士","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","忘記有沒有去投票","有","2-3萬元以下","11-12萬元以下"
812227,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.88876215,.922349,"0605","卷一",2014,103,17 Aug 14,20,55,"女性",72,"高雄市","高雄市","高雄市","高雄市小港區","道教","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","03","有,投給蔡英文","忘記有沒有領公投票","2-3萬元以下","2-3萬元以下"
812228,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.62028881,.24141537,"0605","卷一",2014,103,29 Aug 14,14,46,"女性",36,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","儘快統一","有支持政黨,但不回答","03","有,但拒答或忘記投給誰","忘記有沒有領公投票","1萬元以下","拒答"
812229,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,23 Aug 14,12,12,"女性",73,"高雄市","高雄市小港區","高雄市","高雄市小港區","道教","技術學院,科大","已婚且與配偶同住","台灣人","永遠維持現狀","泛綠","03","有,投給蔡英文","有","4-5萬元以下","7-8萬元以下"
812230,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.86326788,.86372633,"0605","卷一",2014,103,16 Aug 14,20,16,"男性",79,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","高職","單身且從沒結過婚(跳答b8)","台灣人","無法選擇","都沒有___都支持","01最底層","忘記有沒有去投票","當時未滿20歲","2-3萬元以下","9-10萬元以下"
812231,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,15 Aug 14,21,15,"女性",81,"高雄市","高雄市小港區","高雄市","高雄市小港區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","08","當時未滿20歲(跳答h10)","當時未滿20歲","拒答","拒答"
812232,"高雄市小港區","新興市鎮","高屏澎",3,"高屏澎",52,1,2,1.0300035,.99500253,.7800212,.78320795,"0605","卷一",2014,103,12 Sep 14,21,35,"男性",73,"高雄市","高雄市小港區","高雄市","高雄市小港區","道教","技術學院,科大","同居","台灣人","維持現狀,看情形再決定獨立或統一","泛綠","04","有,投給蔡英文","有","2-3萬元以下","14-15萬元以下"
814101,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.7800212,.78320795,"0605","卷一",2014,103,22 Sep 14,20,15,"男性",79,"高雄市","高雄市鼓山區","高雄市","高雄市鼓山區","佛教,未皈依","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","儘快獨立","都沒有___都支持","06","沒有去投票","當時未滿20歲","3-4萬元以下","3-4萬元以下"
814102,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,1.0044794,.99266331,"0605","卷一",2014,103,28 Sep 14,18,18,"男性",79,"高雄市","高雄市仁武區","高雄市","高雄市仁武區","道教","國(初)中","同居","台灣人","無法選擇","都沒有___都支持","06","沒有去投票","當時未滿20歲","4-5萬元以下","不知道"
814106,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.98361406,1.0171719,"0605","卷一",2014,103,06 Sep 14,18,40,"女性",71,"新北市","新北市三重區","新北市","新北市三重區","民間信仰","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","03","沒有去投票","有","無收入","拒答"
814107,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.98036031,1.0125578,"0605","卷一",2014,103,04 Sep 14,17,36,"女性",59,"臺北市","台北市大同區","臺北市","台北市大同區","基督教","二專","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給馬英九","有","拒答","拒答"
814112,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.79828183,.82802757,"0605","卷一",2014,103,10 Sep 14,22,20,"女性",81,"高雄市","高雄市仁武區","高雄市","高雄市仁武區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","儘快獨立","民進黨(跳答h7)","05","當時未滿20歲(跳答h10)","當時未滿20歲","2-3萬元以下","不知道"
814113,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,1.0849879,1.1166546,"0605","卷一",2014,103,04 Sep 14,19,13,"女性",54,"南投縣","南投縣南投市","南投縣","南投縣南投市","民間信仰","高職","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","沒有","2-3萬元以下","6-7萬元以下"
814116,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.86326788,.86372633,"0605","卷一",2014,103,05 Sep 14,16,56,"男性",82,"高雄市","高雄市鹽埕區","高雄市","高雄市鹽埕區","佛教,未皈依","高職","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","03","當時未滿20歲(跳答h10)","當時未滿20歲","2-3萬元以下","不知道"
814118,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.7800212,.78320795,"0605","卷一",2014,103,05 Sep 14,17,59,"男性",83,"高雄市","高雄市鳳山區","高雄市","高雄市仁武區","佛教,未皈依","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","當時未滿20歲(跳答h10)","當時未滿20歲","1萬元以下","9-10萬元以下"
814119,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.98121673,.96879606,"0605","卷一",2014,103,16 Sep 14,17,21,"男性",33,"桃園縣","桃園縣楊梅鎮","高雄市","高雄市仁武區","民間信仰","國(初)中","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","03","有,投給馬英九","有","1萬元以下","1-2萬元以下"
814120,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.86843178,.87242393,"0605","卷一",2014,103,20 Sep 14,12,18,"男性",69,"高雄市","高雄市前鎮區","高雄市","高雄市前鎮區","道教","技術學院,科大","已婚且與配偶同住","兩者都是:是中國人也是台灣人","永遠維持現狀","都沒有___都支持","06","有,投給蔡英文","有","拒答","拒答"
814123,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.88347736,.91315366,"0605","卷一",2014,103,08 Sep 14,15,0,"女性",77,"高雄市","高雄市仁武區","高雄市","高雄市仁武區","民間信仰","高職","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","沒有去投票","當時未滿20歲","拒答","拒答"
814129,"高雄市仁武區","新興市鎮","高屏澎",3,"高屏澎",52,2,1,1.0300035,.99500253,.95793465,.95774986,"0605","卷一",2014,103,06 Sep 14,17,13,"男性",60,"屏東縣","屏東縣東港鎮","屏東縣","屏東縣東港鎮","道教","五專","已婚但沒有與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","忘記有沒有領公投票","拒答","拒答"
