id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sd,shour,smin,gender,birth_year,religion,before15_place_code,before15_place,marriage,edu,pre_ele_97,pre_ele_101,political_party,taiwanese_or_chinese,taiwan_indep,month_income,month_spouse_income,mothe_house_income
8210334,"高雄市路竹區","新興市鎮",9,2,1.1093393,1.1545797,"0603","卷二",2012,101,14sep2012,"18","41","男",51,"民間信仰","高雄市路竹區","高雄市(跳答a7m)","已婚有偶(續答a11)","高職(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","沒有工作","3-4萬元以下"
8300102,"高雄市鳳山區","工商市區",10,1,1.12001,1.2084667,"0603","卷二",2012,101,03aug2012,"19","52","女",60,"一貫道","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","二專(續答b2)","拒答","拒答(跳答f8)","都差不多","拒答","維持現狀,以後走向統一","3-4萬元以下","跳答,不適用","不知道"
8300103,"高雄市鳳山區","工商市區",10,1,1.12001,.49780904,"0603","卷二",2012,101,19jul2012,"20","37","女",18,"一貫道","雲林縣北港鎮","雲林縣(跳答a7j)","配偶去世(跳答a12)","無/不識字(跳答b7)","沒有去投票","沒有去投票(跳答f8)","不知道","不知道","不知道","沒有工作","跳答,不適用","不知道"
8300104,"高雄市鳳山區","工商市區",10,1,1.12001,1.0214367,"0603","卷二",2012,101,04aug2012,"10","19","男",43,"民間信仰","高雄市前鎮區","高雄市(跳答a7m)","已婚有偶(續答a11)","五專(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","沒有工作","5-6萬元以下"
8300110,"高雄市鳳山區","工商市區",10,1,1.12001,1.0776477,"0603","卷二",2012,101,02sep2012,"19","09","男",68,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","沒有去投票","沒有去投票(跳答f8)","民進黨","台灣人","永遠維持現狀","6-7萬元以下","跳答,不適用","6-7萬元以下"
8300111,"高雄市鳳山區","工商市區",10,1,1.12001,1.1893182,"0603","卷二",2012,101,02aug2012,"20","30","男",81,"沒有宗教信仰","高雄市苓雅區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","跳答,不適用","15-16萬元以下"
8300113,"高雄市鳳山區","工商市區",10,1,1.12001,1.1968707,"0603","卷二",2012,101,28jul2012,"12","09","女",70,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","大學(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","都是","永遠維持現狀","3-4萬元以下","4-5萬元以下","8-9萬元以下"
8300114,"高雄市鳳山區","工商市區",10,1,1.12001,1.3208957,"0603","卷二",2012,101,28jul2012,"10","17","女",75,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","跳答,不適用","8-9萬元以下"
8300116,"高雄市鳳山區","工商市區",10,1,1.12001,1.1188922,"0603","卷二",2012,101,20aug2012,"20","51","男",39,"道教","台南市將軍區","台南市(跳答a7l)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","儘快宣布獨立","沒有工作","沒有工作","不知道"
8300117,"高雄市鳳山區","工商市區",10,1,1.12001,1.5160746,"0603","卷二",2012,101,12aug2012,"16","19","男",73,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","高職(續答b2)","沒有去投票","沒有去投票(跳答f8)","民進黨","台灣人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","6-7萬元以下"
8300119,"高雄市鳳山區","工商市區",10,1,1.12001,1.3208957,"0603","卷二",2012,101,20aug2012,"19","46","女",80,"道教","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","馬英九(跳答f8)","民進黨","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","3-4萬元以下"
8300121,"高雄市鳳山區","工商市區",10,1,1.12001,.49780904,"0603","卷二",2012,101,04aug2012,"09","03","女",19,"佛教","高雄市鼓山區","高雄市(跳答a7m)","配偶去世(跳答a12)","無/不識字(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","不知道","台灣人","不知道","沒有工作","跳答,不適用","不知道"
8300123,"高雄市鳳山區","工商市區",10,1,1.12001,1.0214367,"0603","卷二",2012,101,20jul2012,"21","12","男",51,"佛教","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","二專(續答b2)","拒答","拒答(跳答f8)","都差不多","拒答","拒答","拒答","拒答","拒答"
8300124,"高雄市鳳山區","工商市區",10,1,1.12001,1.3208957,"0603","卷二",2012,101,29jul2012,"19","30","女",78,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","跳答,不適用","3-4萬元以下"
8300125,"高雄市鳳山區","工商市區",10,1,1.12001,1.540484,"0603","卷二",2012,101,31jul2012,"20","57","女",56,"道教","高雄市鳳山區","高雄市(跳答a7m)","離婚(跳答a12)","高職(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","跳答,不適用","不知道"
8300126,"高雄市鳳山區","工商市區",10,1,1.12001,1.0225303,"0603","卷二",2012,101,02aug2012,"19","37","男",40,"佛教","高雄市梓官區","高雄市(跳答a7m)","已婚有偶(續答a11)","五專(續答b2)","不知道/忘記了","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","沒有工作","3-4萬元以下"
8300128,"高雄市鳳山區","工商市區",10,1,1.12001,1.0214367,"0603","卷二",2012,101,28jul2012,"13","01","男",47,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向統一","2-3萬元以下","2-3萬元以下","5-6萬元以下"
8300130,"高雄市鳳山區","工商市區",10,1,1.12001,1.1968707,"0603","卷二",2012,101,29jul2012,"10","08","女",70,"民間信仰","屏東縣東港鎮","屏東縣(跳答a7n)","已婚有偶(續答a11)","技術學院,科大(續答b2)","馬英九","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","3-4萬元以下","6-7萬元以下"
8300132,"高雄市鳳山區","工商市區",10,1,1.12001,1.3208957,"0603","卷二",2012,101,03aug2012,"21","26","女",82,"道教","高雄市前鎮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","五專(續答b2)","沒有投票權","沒有投票權(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","1萬元以下","跳答,不適用","5-6萬元以下"
8300301,"高雄市鳳山區","工商市區",10,2,1.12001,1.540484,"0603","卷二",2012,101,25jul2012,"19","40","女",56,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","1-2萬元以下","3-4萬元以下","6-7萬元以下"
8300302,"高雄市鳳山區","工商市區",10,2,1.12001,1.1968707,"0603","卷二",2012,101,29jul2012,"20","08","女",65,"沒有宗教信仰","高雄市前鎮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有去投票","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","3-4萬元以下","跳答,不適用","不知道"
8300303,"高雄市鳳山區","工商市區",10,2,1.12001,1.1893182,"0603","卷二",2012,101,21jul2012,"11","15","男",73,"佛教","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","維持現狀,以後走向獨立","2-3萬元以下","跳答,不適用","不知道"
8300306,"高雄市鳳山區","工商市區",10,2,1.12001,1.0225303,"0603","卷二",2012,101,25jul2012,"20","20","男",25,"道教","台南市安定區","台南市(跳答a7l)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","馬英九(跳答f8)","都差不多","不知道","不知道","沒有工作","沒有工作","不知道"
8300307,"高雄市鳳山區","工商市區",10,2,1.12001,1.0880886,"0603","卷二",2012,101,18jul2012,"20","40","男",59,"天主教","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","三專(續答b2)","馬英九","蔡英文(續答f7)","都差不多","都是","儘快宣布獨立","4-5萬元以下","2-3萬元以下","6-7萬元以下"
8300308,"高雄市鳳山區","工商市區",10,2,1.12001,1.1968707,"0603","卷二",2012,101,28jul2012,"11","11","女",66,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","馬英九","蔡英文(續答f7)","都差不多","都是","永遠維持現狀","5-6萬元以下","跳答,不適用","不知道"
8300310,"高雄市鳳山區","工商市區",10,2,1.12001,1.2413492,"0603","卷二",2012,101,17jul2012,"19","58","女",47,"佛教","高雄市鼓山區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","沒有工作","不知道","不知道"
8300312,"高雄市鳳山區","工商市區",10,2,1.12001,1.1968707,"0603","卷二",2012,101,17jul2012,"21","14","女",71,"佛教","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","技術學院,科大(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","儘快宣布獨立","2-3萬元以下","不知道","不知道"
8300316,"高雄市鳳山區","工商市區",10,2,1.12001,1.2413492,"0603","卷二",2012,101,18jul2012,"19","24","女",43,"佛教","台南市","台南市(跳答a7l)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向統一","沒有工作","沒有工作","2-3萬元以下"
8300319,"高雄市鳳山區","工商市區",10,2,1.12001,1.5160746,"0603","卷二",2012,101,31jul2012,"19","46","男",80,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","高職(續答b2)","沒有投票權","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","2-3萬元以下","5-6萬元以下"
8300320,"高雄市鳳山區","工商市區",10,2,1.12001,1.3208957,"0603","卷二",2012,101,16jul2012,"20","14","女",73,"民間信仰","高雄市左營區","高雄市(跳答a7m)","已婚有偶(續答a11)","技術學院,科大(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","2-3萬元以下","5-6萬元以下"
8300325,"高雄市鳳山區","工商市區",10,2,1.12001,1.3208957,"0603","卷二",2012,101,11sep2012,"15","24","女",79,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","拒答(跳答f8)","都差不多","台灣人","儘快宣布獨立","沒有工作","跳答,不適用","不知道"
8300326,"高雄市鳳山區","工商市區",10,2,1.12001,1.1968707,"0603","卷二",2012,101,23jul2012,"19","35","女",70,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","1萬元以下","6-7萬元以下","16-17萬元以下"
8300328,"高雄市鳳山區","工商市區",10,2,1.12001,1.0776477,"0603","卷二",2012,101,23jul2012,"21","00","男",65,"民間信仰","高雄市小港區","高雄市(跳答a7m)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","4-5萬元以下","2-3萬元以下","6-7萬元以下"
8300329,"高雄市鳳山區","工商市區",10,2,1.12001,1.3265117,"0603","卷二",2012,101,20jul2012,"20","02","女",43,"民間信仰","高雄市前金區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","拒答","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","沒有工作","沒有工作","6-7萬元以下"
8300331,"高雄市鳳山區","工商市區",10,2,1.12001,1.0880886,"0603","卷二",2012,101,18aug2012,"09","26","男",58,"佛教","屏東縣東港鎮","屏東縣(跳答a7n)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","不知道","5-6萬元以下","不知道","不知道"
8300332,"高雄市鳳山區","工商市區",10,2,1.12001,1.3737234,"0603","卷二",2012,101,21jul2012,"12","30","男",70,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","同居(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","2-3萬元以下","5-6萬元以下"
8300333,"高雄市鳳山區","工商市區",10,2,1.12001,1.1893182,"0603","卷二",2012,101,13aug2012,"19","58","男",75,"沒有宗教信仰","高雄市鳳山區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","二專(續答b2)","沒有去投票","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","4-5萬元以下","跳答,不適用","11-12萬元以下"
8310102,"高雄市大寮區","新興市鎮",7,2,1.0785243,.38640957,"0603","卷二",2012,101,22jul2012,"17","13","男",21,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","無/不識字(跳答b7)","不知道/忘記了","蔡英文(續答f7)","民進黨","台灣人","不知道","沒有工作","沒有工作","1萬元以下"
8310107,"高雄市大寮區","新興市鎮",7,2,1.0785243,.88057626,"0603","卷二",2012,101,24jul2012,"18","57","男",45,"一貫道","彰化縣線西鄉","彰化縣(跳答a7h)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","6-7萬元以下","沒有工作","7-8萬元以下"
8310109,"高雄市大寮區","新興市鎮",7,2,1.0785243,.42915908,"0603","卷二",2012,101,22jul2012,"16","13","女",27,"民間信仰","高雄市小港區","高雄市(跳答a7m)","配偶去世(跳答a12)","無/不識字(跳答b7)","馬英九","馬英九(跳答f8)","都差不多","中國人","永遠維持現狀","沒有工作","跳答,不適用","2-3萬元以下"
8310112,"高雄市大寮區","新興市鎮",7,2,1.0785243,.42915908,"0603","卷二",2012,101,24jul2012,"17","54","女",21,"民間信仰","高雄市林園區","高雄市(跳答a7m)","已婚有偶(續答a11)","無/不識字(跳答b7)","馬英九","馬英九(跳答f8)","都差不多","台灣人","不知道","沒有工作","沒有工作","5-6萬元以下"
8310113,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0968544,"0603","卷二",2012,101,22jul2012,"07","57","男",57,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","維持現狀,以後走向統一","沒有工作","沒有工作","沒有收入"
8310114,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.3070015,"0603","卷二",2012,101,14aug2012,"11","00","男",76,"沒有宗教信仰","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","高職(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","儘快宣布獨立","1-2萬元以下","跳答,不適用","3-4萬元以下"
8310116,"高雄市大寮區","新興市鎮",7,2,1.0785243,.96356068,"0603","卷二",2012,101,24jul2012,"16","46","男",42,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","1萬元以下","有工作,但沒有收入","1萬元以下"
8310118,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.2182023,"0603","卷二",2012,101,17aug2012,"19","26","女",55,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","沒有去投票","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","3-4萬元以下","6-7萬元以下"
8310119,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0253063,"0603","卷二",2012,101,17aug2012,"20","30","男",77,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","4-5萬元以下","跳答,不適用","12-13萬元以下"
8310120,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0701619,"0603","卷二",2012,101,21jul2012,"16","45","女",49,"佛教","高雄市林園區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","沒有去投票","沒有去投票(跳答f8)","不知道","都是","永遠維持現狀","1-2萬元以下","1-2萬元以下","6-7萬元以下"
8310121,"高雄市大寮區","新興市鎮",7,2,1.0785243,.38640957,"0603","卷二",2012,101,17jul2012,"17","42","男",27,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","配偶去世(跳答a12)","無/不識字(跳答b7)","沒有去投票","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","3-4萬元以下"
8310122,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0253063,"0603","卷二",2012,101,17aug2012,"18","33","男",79,"道教","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","蔡英文(續答f7)","都差不多","都是","永遠維持現狀","2-3萬元以下","跳答,不適用","6-7萬元以下"
8310123,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0318172,"0603","卷二",2012,101,02sep2012,"17","39","女",67,"道教","屏東縣萬丹鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","3-4萬元以下","3-4萬元以下","7-8萬元以下"
8310124,"高雄市大寮區","新興市鎮",7,2,1.0785243,.96459229,"0603","卷二",2012,101,28jul2012,"13","28","男",39,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","1-2萬元以下","1-2萬元以下","2-3萬元以下"
8310125,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0968544,"0603","卷二",2012,101,17jul2012,"13","47","男",55,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","拒答","沒有工作","跳答,不適用","1-2萬元以下"
8310127,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0318172,"0603","卷二",2012,101,25aug2012,"14","37","女",65,"民間信仰","台東縣台東市","台東縣(跳答a7q)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","1-2萬元以下","4-5萬元以下","6-7萬元以下"
8310128,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.1957552,"0603","卷二",2012,101,17aug2012,"17","17","男",57,"道教","高雄市仁武區","高雄市(跳答a7m)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","中國人","儘快與大陸統一","2-3萬元以下","2-3萬元以下","4-5萬元以下"
8310130,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0968544,"0603","卷二",2012,101,17jul2012,"11","13","男",52,"道教","屏東縣潮州鎮","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","國(初)中(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","1萬元以下"
8310134,"高雄市大寮區","新興市鎮",7,2,1.0785243,1.0318172,"0603","卷二",2012,101,19jul2012,"16","53","女",68,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","3-4萬元以下"
8310301,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0307679,"0603","卷二",2012,101,01sep2012,"17","21","男",29,"道教","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","初職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","都是","永遠維持現狀","沒有工作","沒有工作","1-2萬元以下"
8310302,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0318172,"0603","卷二",2012,101,02aug2012,"11","09","女",70,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","五專(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","2-3萬元以下","6-7萬元以下"
8310304,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0307679,"0603","卷二",2012,101,26jul2012,"10","34","男",21,"佛教","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","永遠維持現狀","沒有工作","沒有工作","1萬元以下"
8310305,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0318172,"0603","卷二",2012,101,25jul2012,"17","14","女",70,"民間信仰","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","五專(續答b2)","謝長廷","沒有去投票(跳答f8)","都差不多","台灣人","不知道","沒有工作","4-5萬元以下","不知道"
8310307,"高雄市大寮區","新興市鎮",7,1,1.0785243,.42915908,"0603","卷二",2012,101,25jul2012,"16","17","女",17,"民間信仰","高雄市大樹區","高雄市(跳答a7m)","配偶去世(跳答a12)","無/不識字(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","不知道","台灣人","不知道","沒有工作","跳答,不適用","不知道"
8310310,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0296655,"0603","卷二",2012,101,10sep2012,"20","19","男",43,"民間信仰","台南市東區","台南市(跳答a7l)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","4-5萬元以下","3-4萬元以下","9-10萬元以下"
8310311,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0253063,"0603","卷二",2012,101,28aug2012,"17","36","男",72,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","4-5萬元以下","跳答,不適用","50-100萬元以下"
8310312,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.2182023,"0603","卷二",2012,101,24aug2012,"12","34","女",54,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","2-3萬元以下","2-3萬元以下"
8310314,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0968544,"0603","卷二",2012,101,23sep2012,"17","06","男",57,"沒有宗教信仰","澎湖縣西嶼鄉","澎湖縣(跳答a7r)","同居(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","儘快宣布獨立","4-5萬元以下","4-5萬元以下","8-9萬元以下"
8310315,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.246694,"0603","卷二",2012,101,02aug2012,"18","36","女",51,"民間信仰","高雄市新興區","高雄市(跳答a7m)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都不是","儘快與大陸統一","2-3萬元以下","5-6萬元以下","8-9萬元以下"
8310318,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.3070015,"0603","卷二",2012,101,16jul2012,"19","23","男",82,"道教","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","高中普通科(續答b2)","沒有投票權","沒有投票權(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","8-9萬元以下"
8310320,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0418141,"0603","卷二",2012,101,14aug2012,"19","21","女",61,"基督教","高雄市鳳山區","高雄市(跳答a7m)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","不知道","都是","維持現狀,以後走向獨立","2-3萬元以下","4-5萬元以下","7-8萬元以下"
8310324,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.3070015,"0603","卷二",2012,101,02aug2012,"17","06","男",73,"道教","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","高中職業科(續答b2)","沒有去投票","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","12-13萬元以下"
8310325,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0318172,"0603","卷二",2012,101,01sep2012,"18","34","女",62,"民間信仰","台中市梧棲區","台中市(跳答a7g)","單身且從沒結過婚(跳答a15)","二專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","3-4萬元以下","跳答,不適用","10-11萬元以下"
8310326,"高雄市大寮區","新興市鎮",7,1,1.0785243,.88057626,"0603","卷二",2012,101,02aug2012,"19","29","男",51,"道教","屏東縣東港鎮","屏東縣(跳答a7n)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","拒答","台灣人","永遠維持現狀","3-4萬元以下","不知道","5-6萬元以下"
8310327,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.0713077,"0603","卷二",2012,101,16jul2012,"20","22","女",39,"民間信仰","台東縣台東市","台東縣(跳答a7q)","配偶去世(跳答a12)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","3-4萬元以下"
8310329,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.1387386,"0603","卷二",2012,101,04sep2012,"10","36","女",81,"道教","高雄市大寮區","高雄市(跳答a7m)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有投票權(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","13-14萬元以下"
8310330,"高雄市大寮區","新興市鎮",7,1,1.0785243,1.3153013,"0603","卷二",2012,101,16jul2012,"17","53","女",64,"佛教","浙江省","大陸(跳答a7v)","已婚有偶(續答a11)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","親民黨","中國人","維持現狀,以後走向統一","沒有工作","5-6萬元以下","11-12萬元以下"
9080101,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1578663,"0603","卷二",2012,101,21jul2012,"08","08","男",48,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中職業科(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","3-4萬元以下","5-6萬元以下"
9080102,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.0576028,"0603","卷二",2012,101,29jul2012,"18","19","男",82,"基督教","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有投票權(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","3-4萬元以下"
