id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sdate,stime,gender,birth_year,birth_place,birth_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,pre_ele_97,pre_ele_101,legi_ele_101,political_party,month_income,mothe_house_income
7100531,"台南市永康區","新興市鎮",11,1,1.074999253,1.003217801,"0604","卷二",2013,102,17 Oct 13,"1152","男性",77,"台南市","台南市永康區","","高職","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,馬英九","民進黨","跳答","拒答","不知道"
7100533,"台南市永康區","新興市鎮",11,1,1.074999253,1.175886766,"0604","卷二",2013,102,16 Oct 13,"1719","男性",28,"台南市","台南市七股區","","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","拒答","拒答"
7100534,"台南市永康區","新興市鎮",11,1,1.074999253,.9416323546,"0604","卷二",2013,102,18 Oct 13,"1917","男性",49,"台南市","台南市永康區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","拒答","拒答"
7100535,"台南市永康區","新興市鎮",11,1,1.074999253,1.010526699,"0604","卷二",2013,102,12 Nov 13,"1202","女性",46,"台南市","台南市安定區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","4-5萬元以下"
7100701,"台南市永康區","新興市鎮",11,2,1.074999253,1.003614728,"0604","卷二",2013,102,28 Sep 13,"2029","男性",64,"台南市","台南市白河區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","跳答","5-6萬元以下","7-8萬元以下"
7100702,"台南市永康區","新興市鎮",11,2,1.074999253,1.02347647,"0604","卷二",2013,102,23 Sep 13,"1139","男性",41,"台南市","台南市大內區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","有偏向政黨,不願意回答","拒答","拒答"
7100703,"台南市永康區","新興市鎮",11,2,1.074999253,.9735349342,"0604","卷二",2013,102,24 Sep 13,"2005","女性",72,"台南市","台南市","","五專","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,但不願意回答或忘記投給誰","有,蔡英文","民進黨","跳答","2-3萬元以下","不知道"
7100705,"台南市永康區","新興市鎮",11,2,1.074999253,.9735349342,"0604","卷二",2013,102,12 Oct 13,"1503","女性",83,"台南市","台南市永康區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","跳答","拒答","拒答"
7100706,"台南市永康區","新興市鎮",11,2,1.074999253,.7952015722,"0604","卷二",2013,102,30 Oct 13,"2104","男性",47,"新北市","新北市板橋區","","小學","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","拒答","拒答"
7100707,"台南市永康區","新興市鎮",11,2,1.074999253,.9071625656,"0604","卷二",2013,102,10 Nov 13,"1802","男性",83,"高雄市","高雄市左營區","","技術學院、科大","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","1-2萬元以下","不知道"
7100708,"台南市永康區","新興市鎮",11,2,1.074999253,1.226834814,"0604","卷二",2013,102,26 Sep 13,"1655","男性",16,"其他","江西省","","碩士","已婚且與配偶同住","兩者都是","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","國民黨","跳答","拒答","拒答"
7100709,"台南市永康區","新興市鎮",11,2,1.074999253,1.077044,"0604","卷二",2013,102,16 Oct 13,"1043","女性",65,"台北市","台北市","","高職","離婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","民進黨","都沒有/都支持","拒答","拒答"
7100711,"台南市永康區","新興市鎮",11,2,1.074999253,.8296555429,"0604","卷二",2013,102,27 Sep 13,"1524","男性",42,"台南市","台南市北區","","五專","已婚但未與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","5-6萬元以下","不知道"
7100712,"台南市永康區","新興市鎮",11,2,1.074999253,.9416323546,"0604","卷二",2013,102,01 Oct 13,"1943","男性",44,"台南市","台南市將軍區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","不知道"
7100717,"台南市永康區","新興市鎮",11,2,1.074999253,1.075978101,"0604","卷二",2013,102,02 Nov 13,"1729","男性",53,"台南市","台南市永康區","","高職","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","沒有去投票","有,投廢票","投廢票","跳答","拒答","拒答"
7100719,"台南市永康區","新興市鎮",11,2,1.074999253,.8643183233,"0604","卷二",2013,102,27 Sep 13,"1801","男性",37,"雲林縣","雲林縣虎尾鎮","","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","拒答","拒答","拒答"
7100720,"台南市永康區","新興市鎮",11,2,1.074999253,.9175039188,"0604","卷二",2013,102,27 Oct 13,"2053","男性",50,"台南市","台南市安南區","","高職","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","跳答","拒答","拒答"
7100723,"台南市永康區","新興市鎮",11,2,1.074999253,1.076618031,"0604","卷二",2013,102,14 Oct 13,"1641","女性",77,"台南市","台南市","","高中職業科","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","拒答","拒答","拒答"
7100724,"台南市永康區","新興市鎮",11,2,1.074999253,1.003217801,"0604","卷二",2013,102,20 Oct 13,"2033","男性",83,"台南市","台南市","","高職","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","跳答","2-3萬元以下","不知道"
7100726,"台南市永康區","新興市鎮",11,2,1.074999253,1.075978101,"0604","卷二",2013,102,09 Nov 13,"1746","男性",58,"台南市","台南市七股區","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,馬英九","有,宋楚瑜","民進黨","泛藍","5-6萬元以下","15-16萬元以下"
7100727,"台南市永康區","新興市鎮",11,2,1.074999253,.9075214883,"0604","卷二",2013,102,02 Nov 13,"2030","男性",71,"台南市","台南市楠西區","","碩士","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","國民黨","跳答","拒答","拒答"
7100729,"台南市永康區","新興市鎮",11,2,1.074999253,1.075978101,"0604","卷二",2013,102,10 Nov 13,"0731","男性",58,"台南市","台南市新化區","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","5-6萬元以下"
7100730,"台南市永康區","新興市鎮",11,2,1.074999253,.9729562757,"0604","卷二",2013,102,28 Sep 13,"1540","男性",52,"台南市","台南市北區","","大學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,蔡英文","民進黨","跳答","3-4萬元以下","不知道"
7100733,"台南市永康區","新興市鎮",11,2,1.074999253,.9735349342,"0604","卷二",2013,102,08 Oct 13,"1804","女性",74,"高雄市","高雄市","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","拒答","拒答"
7110501,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.154701825,"0604","卷二",2013,102,08 Nov 13,"0840","女性",59,"台南市","台南市歸仁區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","2-3萬元以下","4-5萬元以下"
7110502,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.175886766,"0604","卷二",2013,102,25 Sep 13,"1439","男性",26,"台南市","台南市歸仁區","","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","2-3萬元以下"
7110503,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9275560015,"0604","卷二",2013,102,06 Oct 13,"1219","女性",41,"台南市","台南市仁德區","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","不知道/忘記了","都沒有/都支持","1萬元以下","2-3萬元以下"
7110504,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.044142428,"0604","卷二",2013,102,28 Sep 13,"1230","女性",59,"台南市","台南市歸仁區","","大學","單身且從沒結過婚(跳答30)","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","3-4萬元以下"
7110505,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.105368006,"0604","卷二",2013,102,28 Sep 13,"1118","女性",64,"台南市","台南市歸仁區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,但不願意回答或忘記投給誰","不知道/忘記了","都沒有/都支持","2-3萬元以下","5-6萬元以下"
7110506,"台南市歸仁區","新興市鎮",10,1,1.074999253,.8533823371,"0604","卷二",2013,102,26 Sep 13,"1200","女性",42,"台南市","台南市將軍區","","小學","配偶去世","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","1-2萬元以下","不知道"
7110507,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9735349342,"0604","卷二",2013,102,13 Oct 13,"1027","女性",80,"台南市","台南市歸仁區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","1萬元以下","1萬元以下"
7110510,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.104274077,"0604","卷二",2013,102,27 Sep 13,"1524","男性",52,"台南市","台南市歸仁區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","不知道"
7110511,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9739201175,"0604","卷二",2013,102,03 Nov 13,"1148","女性",62,"台南市","台南市歸仁區","","二專","單身且從沒結過婚(跳答30)","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","都沒有/都支持","2-3萬元以下","不知道"
7110512,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.044142428,"0604","卷二",2013,102,20 Oct 13,"1706","女性",60,"台南市","台南市仁德區","","二專","離婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","泛綠","2-3萬元以下","2-3萬元以下"
7110513,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9175039188,"0604","卷二",2013,102,25 Sep 13,"1749","男性",43,"台南市","台南市歸仁區","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","4-5萬元以下","7-8萬元以下"
7110514,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.18506807,"0604","卷二",2013,102,28 Sep 13,"1546","女性",53,"台南市","台南市關廟區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","1萬元以下","1萬元以下"
7110516,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.044142428,"0604","卷二",2013,102,29 Sep 13,"1801","女性",57,"台南市","台南市關廟區","","二專","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","1-2萬元以下","4-5萬元以下"
7110517,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9972508562,"0604","卷二",2013,102,27 Sep 13,"1005","男性",40,"台南市","台南市歸仁區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","1-2萬元以下"
7110518,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9071625656,"0604","卷二",2013,102,29 Sep 13,"1538","男性",72,"台南市","台南市歸仁區","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","4-5萬元以下","11-12萬元以下"
7110519,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.070214517,"0604","卷二",2013,102,16 Oct 13,"1458","女性",41,"台南市","台南市安平區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","民進黨","跳答","3-4萬元以下","不知道"
7110520,"台南市歸仁區","新興市鎮",10,1,1.074999253,.7952015722,"0604","卷二",2013,102,26 Sep 13,"1838","男性",42,"屏東縣","屏東縣新埤鄉","","自修/識字/私塾(跳答23)","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,蔡英文","投廢票","泛綠","2-3萬元以下","9-10萬元以下"
7110521,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9739201175,"0604","卷二",2013,102,29 Sep 13,"1003","女性",63,"嘉義縣","嘉義縣民雄鄉","","二專","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","民進黨","跳答","2-3萬元以下","5-6萬元以下"
7110522,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.18506807,"0604","卷二",2013,102,28 Sep 13,"1845","女性",56,"高雄市","高雄市岡山區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","忘記有沒有去投票","有,蔡英文","民進黨","跳答","2-3萬元以下","9-10萬元以下"
7110523,"台南市歸仁區","新興市鎮",10,1,1.074999253,.8533823371,"0604","卷二",2013,102,30 Sep 13,"1711","女性",48,"台南市","台南市東區","","自修/識字/私塾(跳答23)","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","1-2萬元以下","10-11萬元以下"
7110524,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9071625656,"0604","卷二",2013,102,28 Sep 13,"1955","男性",73,"台南市","台南市東區","","技術學院、科大","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","3-4萬元以下","3-4萬元以下"
7110526,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9071625656,"0604","卷二",2013,102,27 Sep 13,"2023","男性",79,"台南市","台南市西港區","","技術學院、科大","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","13-14萬元以下"
7110527,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.261920287,"0604","卷二",2013,102,25 Sep 13,"1602","女性",24,"台南市","台南市歸仁區","","小學","配偶去世","台灣人","維持現狀,以後走向獨立","有,馬英九","有,蔡英文","國民黨","跳答","1萬元以下","不知道"
7110528,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.154701825,"0604","卷二",2013,102,27 Sep 13,"1912","女性",52,"台南市","台南市將軍區","","高職","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","沒有去投票(跳答95)","跳答","跳答","2-3萬元以下","11-12萬元以下"
7110530,"台南市歸仁區","新興市鎮",10,1,1.074999253,.8533823371,"0604","卷二",2013,102,27 Sep 13,"1638","女性",42,"屏東縣","屏東縣長治鄉","","小學","配偶去世","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","3-4萬元以下"
7110531,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.010526699,"0604","卷二",2013,102,29 Sep 13,"1104","女性",49,"台南市","台南市歸仁區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","1萬元以下","6-7萬元以下"
7110532,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.077044,"0604","卷二",2013,102,04 Oct 13,"2001","女性",68,"彰化縣","彰化縣社頭鄉","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,馬英九","民進黨","跳答","1-2萬元以下","6-7萬元以下"
7110533,"台南市歸仁區","新興市鎮",10,1,1.074999253,1.010526699,"0604","卷二",2013,102,29 Sep 13,"1256","女性",44,"台南市","台南市歸仁區","","國(初)中","配偶去世","台灣人","永遠維持現狀","有,馬英九","有,馬英九","民進黨","都沒有/都支持","1萬元以下","不知道"
7110534,"台南市歸仁區","新興市鎮",10,1,1.074999253,.9739201175,"0604","卷二",2013,102,28 Sep 13,"1720","女性",65,"台中市","台中市北區","","技術學院、科大","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","沒有去投票","沒有去投票(跳答95)","跳答","泛藍","4-5萬元以下","9-10萬元以下"
7110701,"台南市歸仁區","新興市鎮",10,2,1.074999253,.8533823371,"0604","卷二",2013,102,24 Sep 13,"1119","女性",43,"台東縣","台東縣卑南鄉","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","5-6萬元以下","5-6萬元以下"
7110702,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9075214883,"0604","卷二",2013,102,12 Oct 13,"1846","男性",67,"台南市","台南市玉井區","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","沒有去投票(跳答95)","跳答","泛綠","4-5萬元以下","5-6萬元以下"
7110705,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.044142428,"0604","卷二",2013,102,07 Oct 13,"1938","女性",60,"台南市","台南市東區","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","拒答","2-3萬元以下","不知道"
7110706,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9075214883,"0604","卷二",2013,102,01 Oct 13,"1911","男性",63,"台南市","台南市仁德區","","技術學院、科大","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","泛藍","3-4萬元以下","7-8萬元以下"
7110707,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9075214883,"0604","卷二",2013,102,05 Oct 13,"1153","男性",68,"高雄市","高雄市旗山區","","大學","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","投廢票","都沒有/都支持","5-6萬元以下","5-6萬元以下"
7110708,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9075214883,"0604","卷二",2013,102,30 Sep 13,"1918","男性",66,"台北市","台北市","","大學","已婚且與配偶同住","兩者都是","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","9-10萬元以下"
7110709,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.030007698,"0604","卷二",2013,102,24 Sep 13,"1923","男性",63,"台南市","台南市歸仁區","","國(初)中","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,蔡英文","國民黨","泛藍","4-5萬元以下","6-7萬元以下"
7110710,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9416323546,"0604","卷二",2013,102,29 Sep 13,"1917","男性",50,"台南市","台南市龍崎區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","泛綠","2-3萬元以下","9-10萬元以下"
7110714,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.003614728,"0604","卷二",2013,102,05 Oct 13,"2021","男性",70,"台南市","台南市中西區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","5-6萬元以下","8-9萬元以下"
7110717,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.077044,"0604","卷二",2013,102,05 Oct 13,"1851","女性",62,"屏東縣","屏東縣萬丹鄉","","高職","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","2-3萬元以下","4-5萬元以下"
7110719,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9175039188,"0604","卷二",2013,102,03 Oct 13,"0945","男性",51,"台南市","台南市中西區","","高職","已婚且與配偶同住","台灣人","儘快宣布獨立","有,謝長廷","有,蔡英文","民進黨","跳答","4-5萬元以下","10-11萬元以下"
7110720,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.003217801,"0604","卷二",2013,102,02 Oct 13,"1839","男性",74,"台南市","台南市歸仁區","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","5-6萬元以下"
7110722,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9275560015,"0604","卷二",2013,102,26 Sep 13,"1349","女性",38,"台南市","台南市龍崎區","","小學","已婚且與配偶同住","兩者都是","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","跳答","2-3萬元以下","不知道"
7110724,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9075214883,"0604","卷二",2013,102,07 Oct 13,"2039","男性",65,"台南市","台南市歸仁區","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","3-4萬元以下","6-7萬元以下"
7110726,"台南市歸仁區","新興市鎮",10,2,1.074999253,.8643183233,"0604","卷二",2013,102,25 Sep 13,"1104","男性",41,"台南市","台南市北區","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","1萬元以下","2-3萬元以下"
7110728,"台南市歸仁區","新興市鎮",10,2,1.074999253,1.076618031,"0604","卷二",2013,102,01 Oct 13,"2023","女性",73,"台南市","台南市關廟區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","5-6萬元以下"
7110730,"台南市歸仁區","新興市鎮",10,2,1.074999253,.7952015722,"0604","卷二",2013,102,24 Sep 13,"1005","男性",45,"台南市","台南市下營區","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","1萬元以下"
7110733,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9071625656,"0604","卷二",2013,102,03 Oct 13,"1846","男性",79,"台南市","台南市歸仁區","","技術學院、科大","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","不知道"
7110734,"台南市歸仁區","新興市鎮",10,2,1.074999253,.3278177953,"0604","卷二",2013,102,20 Oct 13,"1015","女性",38,"台南市","台南市仁德區","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","永遠維持現狀","忘記有沒有去投票","有,蔡英文","拒領區域立委選舉票","有偏向政黨,不願意回答","1萬元以下","不知道"
7110735,"台南市歸仁區","新興市鎮",10,2,1.074999253,.9071625656,"0604","卷二",2013,102,01 Oct 13,"1813","男性",80,"台南市","台南市左鎮區","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","1萬元以下","不知道"
7220502,"台南市佳里區","新興市鎮",9,1,1.074999253,.3278177953,"0604","卷二",2013,102,24 Oct 13,"1058","女性",34,"台南市","台南市學甲區","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","不知道","有,馬英九","有,馬英九","不知道/忘記了","都沒有/都支持","1萬元以下","不知道"
7220503,"台南市佳里區","新興市鎮",9,1,1.074999253,1.010526699,"0604","卷二",2013,102,03 Nov 13,"1854","女性",47,"台南市","台南市永康區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","不知道","不知道"
7220504,"台南市佳里區","新興市鎮",9,1,1.074999253,.9735349342,"0604","卷二",2013,102,11 Oct 13,"1035","女性",81,"台南市","台南市","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","無收入","不知道"
7220505,"台南市佳里區","新興市鎮",9,1,1.074999253,1.02347647,"0604","卷二",2013,102,03 Oct 13,"0936","男性",38,"台南市","台南市佳里區","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","不知道"
7220507,"台南市佳里區","新興市鎮",9,1,1.074999253,.9416323546,"0604","卷二",2013,102,28 Sep 13,"1445","男性",51,"台南市","台南市佳里區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","3-4萬元以下","3-4萬元以下"
7220508,"台南市佳里區","新興市鎮",9,1,1.074999253,.9175039188,"0604","卷二",2013,102,03 Oct 13,"1103","男性",50,"台南市","台南市佳里區","","高中職業科","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","拒答","拒答"
7220509,"台南市佳里區","新興市鎮",9,1,1.074999253,1.029600332,"0604","卷二",2013,102,06 Oct 13,"1032","男性",78,"台南市","台南市佳里區","","國(初)中","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","不知道"
7220511,"台南市佳里區","新興市鎮",9,1,1.074999253,.9275560015,"0604","卷二",2013,102,24 Sep 13,"1019","女性",39,"台南市","台南市麻豆區","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","1-2萬元以下","2-3萬元以下"
7220513,"台南市佳里區","新興市鎮",9,1,1.074999253,.4459891647,"0604","卷二",2013,102,01 Oct 13,"0946","女性",26,"台南市","台南市麻豆區","","無/不識字(跳答23)","配偶去世","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","無收入","2-3萬元以下"
7220514,"台南市佳里區","新興市鎮",9,1,1.074999253,1.154701825,"0604","卷二",2013,102,11 Oct 13,"1447","女性",60,"嘉義縣","嘉義縣布袋鎮","","高中普通科","已婚且與配偶同住","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","拒答","不知道","不知道"
7220515,"台南市佳里區","新興市鎮",9,1,1.074999253,.4459891647,"0604","卷二",2013,102,18 Oct 13,"0955","女性",18,"台南市","台南市佳里區","","無/不識字(跳答23)","已婚但未與配偶同住","台灣人","不知道","有,謝長廷","有,蔡英文","不知道/忘記了","都沒有/都支持","無收入","無收入"
7220516,"台南市佳里區","新興市鎮",9,1,1.074999253,1.175886766,"0604","卷二",2013,102,01 Oct 13,"1046","男性",20,"台南市","台南市佳里區","","小學","已婚且與配偶同住","台灣人","不知道","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","不知道/忘記了","都沒有/都支持","無收入","不知道"
7220517,"台南市佳里區","新興市鎮",9,1,1.074999253,1.261920287,"0604","卷二",2013,102,06 Oct 13,"1430","女性",29,"台南市","台南市佳里區","","小學","配偶去世","台灣人","維持現狀,以後走向統一","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","不知道/忘記了","都沒有/都支持","無收入","無收入"
7220518,"台南市佳里區","新興市鎮",9,1,1.074999253,.9275560015,"0604","卷二",2013,102,22 Oct 13,"1606","女性",36,"台南市","台南市麻豆區","","小學","已婚且與配偶同住","台灣人","不知道","有,謝長廷","有,蔡英文","民進黨","跳答","2-3萬元以下","不知道"
